user_id,appointment_id,center_id,service_type,day_of_week,hour,previous_no_show_count,notification_sent,no_show
87024,34263,Center_1,تجديد,Fri,9,2,0,0
75924,34264,Center_3,توثيق,Thu,17,2,1,0
77607,34265,Center_4,بدل تالف,Tue,17,0,1,0
34970,34266,Center_3,توثيق,Sat,11,0,0,0
57736,34267,Center_2,بدل تالف,Mon,9,0,1,0
89990,34268,Center_3,تجديد,Sun,12,0,0,0
17840,34269,Center_3,تجديد,Tue,9,2,1,1
39654,34270,Center_2,توثيق,Sun,9,1,0,0
87385,34271,Center_2,توثيق,Sun,13,2,1,0
62408,34272,Center_1,إصدار,Wed,19,0,0,0
95939,34273,Center_3,إصدار,Thu,10,0,1,1
85967,34274,Center_4,إصدار,Sun,11,1,1,0
32442,34275,Center_2,بدل تالف,Mon,11,1,1,0
75243,34276,Center_3,توثيق,Fri,13,3,1,0
16630,34277,Center_2,إصدار,Fri,18,2,1,0
57736,34278,Center_1,توثيق,Fri,19,0,0,0
23008,34279,Center_2,إصدار,Wed,8,1,0,0
57487,34280,Center_2,توثيق,Sun,20,1,1,0
78395,34281,Center_1,توثيق,Mon,13,2,1,0
12393,34282,Center_2,إصدار,Tue,14,3,0,0
65971,34283,Center_1,بدل تالف,Sat,11,1,1,0
89627,34284,Center_3,إصدار,Mon,10,0,1,0
97991,34285,Center_3,توثيق,Tue,8,0,1,1
78657,34286,Center_3,تجديد,Tue,14,2,0,0
84652,34287,Center_4,بدل تالف,Tue,14,3,1,0
80507,34288,Center_2,بدل تالف,Sat,15,0,1,0
39644,34289,Center_1,تجديد,Sun,8,0,0,0
99615,34290,Center_2,إصدار,Sun,18,0,0,0
46122,34291,Center_4,توثيق,Fri,20,0,1,1
13397,34292,Center_2,إصدار,Sun,11,1,0,0
64569,34293,Center_4,توثيق,Thu,17,2,1,0
87948,34294,Center_2,تجديد,Mon,10,0,1,0
62133,34295,Center_4,توثيق,Fri,21,0,0,0
58519,34296,Center_1,توثيق,Sat,11,3,0,1
81057,34297,Center_2,إصدار,Wed,20,0,1,0
39151,34298,Center_2,توثيق,Sat,13,0,1,0
13472,34299,Center_1,إصدار,Thu,16,3,1,0
61769,34300,Center_1,إصدار,Wed,21,1,0,0
15481,34301,Center_3,بدل تالف,Tue,19,2,1,1
48977,34302,Center_4,تجديد,Sun,15,2,1,0
29883,34303,Center_1,إصدار,Wed,21,0,0,0
98915,34304,Center_3,تجديد,Sun,20,4,0,0
34265,34305,Center_4,بدل تالف,Sat,11,0,1,0
62744,34306,Center_3,إصدار,Sun,20,1,1,0
33656,34307,Center_2,تجديد,Fri,9,2,1,0
19304,34308,Center_4,بدل تالف,Thu,13,1,0,0
96616,34309,Center_2,بدل تالف,Fri,12,1,0,0
55911,34310,Center_2,توثيق,Fri,11,1,0,0
53013,34311,Center_2,توثيق,Sun,12,0,1,0
87981,34312,Center_2,تجديد,Thu,16,1,0,0
50314,34313,Center_2,إصدار,Mon,16,1,1,0
32857,34314,Center_2,توثيق,Wed,18,1,1,0
38894,34315,Center_3,إصدار,Mon,16,2,1,0
48570,34316,Center_3,توثيق,Sat,16,3,1,0
76080,34317,Center_4,توثيق,Fri,20,1,1,0
49420,34318,Center_4,تجديد,Fri,21,3,1,0
91588,34319,Center_4,توثيق,Fri,19,2,1,0
66210,34320,Center_2,بدل تالف,Thu,10,2,1,0
37734,34321,Center_2,توثيق,Thu,19,5,1,1
46219,34322,Center_3,توثيق,Tue,15,0,1,0
76972,34323,Center_3,تجديد,Tue,9,1,1,0
65813,34324,Center_4,تجديد,Sun,8,1,1,0
21007,34325,Center_1,بدل تالف,Tue,19,0,1,0
38341,34326,Center_1,تجديد,Mon,18,2,0,0
59411,34327,Center_2,توثيق,Fri,17,0,1,0
83087,34328,Center_2,بدل تالف,Thu,13,3,1,1
88649,34329,Center_2,توثيق,Thu,20,1,0,1
58431,34330,Center_3,توثيق,Sun,12,7,1,0
14841,34331,Center_2,بدل تالف,Sun,11,0,1,1
50729,34332,Center_2,تجديد,Fri,12,2,1,0
92638,34333,Center_2,تجديد,Wed,15,1,1,0
94647,34334,Center_1,توثيق,Sun,15,1,1,0
86629,34335,Center_1,تجديد,Fri,18,2,0,0
83082,34336,Center_4,إصدار,Tue,16,1,1,0
67804,34337,Center_2,بدل تالف,Wed,20,0,1,0
62006,34338,Center_3,بدل تالف,Thu,11,2,0,1
31584,34339,Center_1,توثيق,Mon,15,1,1,0
70591,34340,Center_4,توثيق,Tue,13,1,1,1
29361,34341,Center_2,بدل تالف,Tue,11,0,1,0
90020,34342,Center_1,توثيق,Thu,20,0,1,0
57871,34343,Center_3,بدل تالف,Fri,10,1,0,0
24101,34344,Center_3,بدل تالف,Tue,11,1,1,0
52774,34345,Center_3,إصدار,Mon,19,2,1,0
52701,34346,Center_3,بدل تالف,Fri,15,1,0,0
23261,34347,Center_2,إصدار,Wed,11,1,1,0
23209,34348,Center_4,توثيق,Wed,21,2,1,0
38647,34349,Center_4,تجديد,Tue,12,1,0,0
18221,34350,Center_3,تجديد,Sun,17,2,1,0
57833,34351,Center_2,إصدار,Sun,20,2,1,0
95413,34352,Center_4,توثيق,Thu,21,0,1,0
35557,34353,Center_4,بدل تالف,Tue,13,1,1,0
17526,34354,Center_4,بدل تالف,Sun,16,0,1,0
11251,34355,Center_3,بدل تالف,Mon,11,1,1,0
42588,34356,Center_2,بدل تالف,Fri,17,0,0,0
64492,34357,Center_3,بدل تالف,Wed,19,1,1,0
16889,34358,Center_2,توثيق,Mon,20,1,1,1
39146,34359,Center_1,إصدار,Tue,11,1,1,0
62318,34360,Center_2,توثيق,Sun,13,1,0,0
83588,34361,Center_2,إصدار,Tue,15,1,0,0
47638,34362,Center_3,إصدار,Mon,9,1,0,0
11147,34363,Center_3,توثيق,Wed,18,1,1,0
12847,34364,Center_1,تجديد,Fri,10,2,0,1
95770,34365,Center_3,توثيق,Sat,14,1,0,1
70335,34366,Center_2,تجديد,Tue,13,1,0,0
94990,34367,Center_4,إصدار,Tue,16,1,1,0
43388,34368,Center_3,توثيق,Tue,9,3,0,1
74347,34369,Center_4,إصدار,Tue,18,1,0,1
49983,34370,Center_4,تجديد,Wed,17,0,0,1
53820,34371,Center_4,إصدار,Fri,20,3,1,0
36076,34372,Center_3,توثيق,Wed,21,4,1,1
40752,34373,Center_2,تجديد,Mon,11,1,0,0
70533,34374,Center_4,تجديد,Sat,17,1,1,0
26003,34375,Center_1,إصدار,Tue,19,0,1,0
82954,34376,Center_3,إصدار,Mon,21,1,1,0
27710,34377,Center_4,تجديد,Wed,20,2,1,0
75657,34378,Center_4,إصدار,Sun,16,0,1,0
47081,34379,Center_3,بدل تالف,Thu,20,0,0,0
60228,34380,Center_2,تجديد,Fri,13,2,1,0
93102,34381,Center_1,تجديد,Wed,19,0,0,1
30655,34382,Center_4,بدل تالف,Wed,20,0,1,0
18483,34383,Center_1,توثيق,Sun,14,1,0,1
50094,34384,Center_3,توثيق,Sun,8,2,1,0
51450,34385,Center_2,توثيق,Mon,14,1,1,0
35209,34386,Center_3,توثيق,Sat,19,4,1,0
56316,34387,Center_2,بدل تالف,Sat,8,1,0,0
28556,34388,Center_4,بدل تالف,Fri,21,1,1,0
37962,34389,Center_4,إصدار,Wed,21,0,0,0
25638,34390,Center_4,بدل تالف,Sun,21,5,0,0
48754,34391,Center_2,بدل تالف,Wed,8,0,1,0
96619,34392,Center_3,توثيق,Sat,9,3,1,1
82617,34393,Center_4,توثيق,Sat,21,2,1,0
64376,34394,Center_2,إصدار,Tue,20,4,1,0
23353,34395,Center_4,بدل تالف,Sat,14,4,0,0
95388,34396,Center_3,تجديد,Thu,21,4,1,1
81296,34397,Center_1,توثيق,Tue,13,2,1,1
23771,34398,Center_1,توثيق,Wed,14,1,1,0
76026,34399,Center_3,بدل تالف,Mon,17,0,0,0
14263,34400,Center_4,بدل تالف,Sat,19,1,1,0
17769,34401,Center_4,إصدار,Fri,10,0,1,0
35334,34402,Center_1,إصدار,Tue,21,0,1,0
93117,34403,Center_1,بدل تالف,Mon,11,2,1,0
42749,34404,Center_1,بدل تالف,Mon,21,2,0,0
21635,34405,Center_1,تجديد,Wed,17,1,1,0
75110,34406,Center_2,إصدار,Sun,12,1,0,0
11904,34407,Center_3,تجديد,Fri,18,1,1,0
80805,34408,Center_4,تجديد,Mon,11,1,0,1
40968,34409,Center_4,بدل تالف,Wed,8,0,1,0
11650,34410,Center_3,بدل تالف,Sun,9,3,1,0
22467,34411,Center_4,بدل تالف,Thu,14,3,1,0
56900,34412,Center_4,تجديد,Mon,12,1,0,0
98180,34413,Center_1,تجديد,Wed,10,0,1,0
45518,34414,Center_4,إصدار,Wed,15,1,0,1
78415,34415,Center_3,إصدار,Tue,21,1,1,0
14357,34416,Center_3,توثيق,Wed,17,1,1,0
20865,34417,Center_3,إصدار,Mon,21,0,1,0
78368,34418,Center_4,توثيق,Mon,20,2,1,0
71039,34419,Center_2,إصدار,Sat,21,3,1,0
81294,34420,Center_1,توثيق,Mon,17,2,1,0
12921,34421,Center_3,إصدار,Sun,13,2,0,0
14428,34422,Center_2,إصدار,Sat,11,2,1,1
83647,34423,Center_4,تجديد,Wed,19,0,1,0
98783,34424,Center_1,بدل تالف,Sat,8,0,1,0
62557,34425,Center_2,إصدار,Sun,15,0,1,0
22366,34426,Center_4,تجديد,Sat,10,0,0,0
56923,34427,Center_4,تجديد,Sun,9,3,1,0
40564,34428,Center_2,بدل تالف,Wed,16,1,1,0
85511,34429,Center_2,إصدار,Sat,10,0,0,1
12642,34430,Center_3,توثيق,Fri,15,2,1,0
23849,34431,Center_1,توثيق,Mon,11,2,1,0
29344,34432,Center_1,بدل تالف,Mon,9,0,0,1
31214,34433,Center_3,بدل تالف,Sun,11,0,1,0
48226,34434,Center_1,بدل تالف,Sun,11,3,0,0
32522,34435,Center_1,إصدار,Sun,12,2,1,0
16680,34436,Center_4,إصدار,Thu,10,1,0,1
22507,34437,Center_2,إصدار,Wed,21,1,1,0
84955,34438,Center_3,تجديد,Thu,12,0,1,0
59007,34439,Center_2,توثيق,Sun,13,1,1,0
59353,34440,Center_1,تجديد,Mon,10,1,1,0
98095,34441,Center_1,تجديد,Fri,9,3,1,0
78696,34442,Center_3,إصدار,Fri,16,0,1,0
54233,34443,Center_2,بدل تالف,Mon,19,1,1,0
60865,34444,Center_4,بدل تالف,Sun,15,4,1,1
17872,34445,Center_2,تجديد,Tue,13,2,1,0
17839,34446,Center_2,بدل تالف,Thu,12,1,0,1
25652,34447,Center_3,تجديد,Sun,19,4,1,1
16859,34448,Center_4,بدل تالف,Fri,18,0,0,0
43520,34449,Center_2,إصدار,Tue,11,4,1,0
88840,34450,Center_2,تجديد,Sat,13,2,1,0
59266,34451,Center_1,توثيق,Sat,21,2,0,1
79516,34452,Center_1,تجديد,Mon,8,0,0,0
49093,34453,Center_4,بدل تالف,Sat,14,0,0,0
61970,34454,Center_2,إصدار,Fri,9,0,1,0
59620,34455,Center_2,إصدار,Sat,20,1,0,0
10425,34456,Center_1,توثيق,Fri,19,1,0,1
83677,34457,Center_4,إصدار,Fri,8,0,1,0
60727,34458,Center_3,إصدار,Sat,8,1,0,0
85593,34459,Center_1,تجديد,Wed,9,2,1,1
59985,34460,Center_2,إصدار,Wed,18,3,1,0
57084,34461,Center_3,بدل تالف,Thu,10,2,0,0
79642,34462,Center_2,توثيق,Sun,21,2,1,1
95623,34463,Center_2,توثيق,Tue,10,2,0,0
11408,34464,Center_2,تجديد,Mon,17,2,1,0
95401,34465,Center_4,بدل تالف,Thu,16,0,1,0
65337,34466,Center_3,إصدار,Thu,15,0,1,0
49612,34467,Center_2,تجديد,Wed,8,0,0,1
49163,34468,Center_4,بدل تالف,Wed,17,1,0,1
25843,34469,Center_3,إصدار,Thu,17,1,1,0
59364,34470,Center_1,تجديد,Mon,12,1,1,0
38477,34471,Center_4,توثيق,Thu,20,2,1,1
71082,34472,Center_3,إصدار,Wed,19,2,1,0
37330,34473,Center_2,توثيق,Mon,12,0,0,0
47569,34474,Center_2,إصدار,Fri,14,1,1,0
58114,34475,Center_4,إصدار,Sun,14,0,1,0
77294,34476,Center_1,توثيق,Sun,15,1,1,0
74106,34477,Center_4,إصدار,Thu,9,0,0,1
48548,34478,Center_1,بدل تالف,Sat,9,0,0,0
72598,34479,Center_1,إصدار,Fri,9,0,1,0
21260,34480,Center_4,تجديد,Mon,16,2,1,0
42350,34481,Center_4,بدل تالف,Mon,17,2,1,0
51741,34482,Center_4,إصدار,Sun,16,0,1,0
55181,34483,Center_3,تجديد,Wed,15,0,1,1
93446,34484,Center_3,تجديد,Mon,21,2,0,1
10840,34485,Center_4,بدل تالف,Thu,8,3,1,0
72422,34486,Center_3,بدل تالف,Mon,8,2,0,0
27725,34487,Center_3,بدل تالف,Wed,20,0,1,0
22299,34488,Center_1,توثيق,Sun,18,2,0,0
60652,34489,Center_2,توثيق,Mon,15,0,1,0
81095,34490,Center_2,بدل تالف,Mon,9,1,0,0
42597,34491,Center_3,إصدار,Wed,14,0,1,0
18707,34492,Center_1,توثيق,Sat,8,2,1,0
58943,34493,Center_4,بدل تالف,Wed,13,1,1,0
73803,34494,Center_1,بدل تالف,Thu,21,2,0,0
98377,34495,Center_1,تجديد,Wed,17,1,1,1
95176,34496,Center_2,توثيق,Sat,12,0,1,1
85276,34497,Center_4,بدل تالف,Mon,15,1,1,0
13155,34498,Center_2,تجديد,Sat,21,2,1,1
33572,34499,Center_3,إصدار,Tue,15,2,1,0
69694,34500,Center_2,تجديد,Fri,17,0,0,0
76514,34501,Center_1,توثيق,Sat,10,2,1,0
86033,34502,Center_4,توثيق,Sun,10,1,0,0
54843,34503,Center_4,إصدار,Mon,17,2,0,0
94967,34504,Center_4,تجديد,Tue,17,0,0,0
45357,34505,Center_2,تجديد,Tue,15,0,1,1
33167,34506,Center_2,بدل تالف,Sat,18,1,1,0
81478,34507,Center_2,تجديد,Fri,15,3,0,0
28983,34508,Center_3,توثيق,Fri,13,0,1,1
45276,34509,Center_2,توثيق,Tue,8,2,1,1
55279,34510,Center_3,إصدار,Thu,16,2,1,0
69483,34511,Center_2,توثيق,Mon,15,0,1,0
93113,34512,Center_3,تجديد,Mon,14,2,1,0
81451,34513,Center_1,توثيق,Wed,8,1,1,0
12045,34514,Center_1,بدل تالف,Wed,8,0,1,0
99716,34515,Center_4,بدل تالف,Thu,19,3,1,1
52344,34516,Center_1,توثيق,Sun,16,0,0,1
19564,34517,Center_4,إصدار,Thu,19,1,1,0
21105,34518,Center_3,بدل تالف,Sat,8,3,1,0
66754,34519,Center_4,توثيق,Tue,19,1,1,1
30056,34520,Center_1,توثيق,Fri,8,0,1,0
73565,34521,Center_3,تجديد,Wed,21,0,1,0
57689,34522,Center_4,إصدار,Mon,13,2,1,0
42135,34523,Center_3,بدل تالف,Thu,8,2,1,0
42812,34524,Center_3,تجديد,Fri,10,2,0,0
80047,34525,Center_1,بدل تالف,Tue,20,0,1,1
32772,34526,Center_3,توثيق,Sat,18,3,1,0
90957,34527,Center_2,بدل تالف,Tue,20,1,1,0
17775,34528,Center_1,إصدار,Tue,21,0,0,0
64523,34529,Center_4,إصدار,Sun,9,4,1,0
20707,34530,Center_2,إصدار,Sat,14,1,0,0
23372,34531,Center_1,تجديد,Tue,11,2,1,1
71526,34532,Center_3,بدل تالف,Mon,20,2,1,0
75106,34533,Center_4,إصدار,Mon,12,1,0,0
98143,34534,Center_3,تجديد,Sun,18,1,1,0
63475,34535,Center_3,تجديد,Wed,14,0,1,0
67201,34536,Center_4,تجديد,Sat,18,0,0,1
37957,34537,Center_4,بدل تالف,Tue,9,1,0,0
66243,34538,Center_1,إصدار,Sun,11,0,0,0
83752,34539,Center_1,بدل تالف,Fri,19,1,1,0
85542,34540,Center_3,تجديد,Mon,16,1,1,0
43993,34541,Center_1,بدل تالف,Thu,10,1,1,0
44016,34542,Center_2,إصدار,Tue,13,0,1,0
35354,34543,Center_4,توثيق,Mon,11,1,1,1
58637,34544,Center_3,تجديد,Thu,18,4,1,0
94762,34545,Center_2,بدل تالف,Tue,17,1,1,0
93502,34546,Center_2,إصدار,Sat,18,2,1,1
14848,34547,Center_4,إصدار,Mon,15,2,1,0
52673,34548,Center_1,إصدار,Sun,17,1,0,0
21783,34549,Center_2,إصدار,Sun,21,0,1,0
74694,34550,Center_3,تجديد,Fri,9,2,1,0
71865,34551,Center_2,تجديد,Sun,12,0,1,0
63907,34552,Center_4,توثيق,Thu,20,0,1,1
60669,34553,Center_1,بدل تالف,Sun,17,1,1,1
20924,34554,Center_1,إصدار,Wed,19,1,1,0
80178,34555,Center_3,إصدار,Thu,20,2,0,0
80732,34556,Center_3,تجديد,Tue,11,0,0,0
86691,34557,Center_3,توثيق,Thu,16,1,1,0
87591,34558,Center_3,بدل تالف,Tue,14,2,0,0
30152,34559,Center_3,بدل تالف,Tue,13,1,1,0
18072,34560,Center_2,تجديد,Wed,15,1,1,1
91501,34561,Center_2,تجديد,Fri,10,2,1,0
54687,34562,Center_4,تجديد,Thu,10,1,1,0
31942,34563,Center_1,توثيق,Sun,20,0,0,1
57417,34564,Center_2,تجديد,Sat,10,0,1,0
71259,34565,Center_3,توثيق,Sun,19,0,1,0
15490,34566,Center_4,تجديد,Wed,18,1,0,0
31719,34567,Center_3,تجديد,Sat,8,2,0,0
59200,34568,Center_1,توثيق,Wed,17,0,1,0
48684,34569,Center_3,بدل تالف,Mon,15,1,0,1
28894,34570,Center_4,تجديد,Fri,15,1,1,0
40837,34571,Center_4,تجديد,Tue,14,1,1,1
62812,34572,Center_4,توثيق,Tue,10,2,1,0
77282,34573,Center_1,بدل تالف,Wed,20,1,1,0
83706,34574,Center_2,بدل تالف,Sat,17,0,1,0
66132,34575,Center_2,توثيق,Mon,14,0,1,0
88425,34576,Center_4,إصدار,Mon,21,2,1,1
70161,34577,Center_2,إصدار,Sun,19,1,0,0
29104,34578,Center_1,بدل تالف,Sun,14,4,1,0
25140,34579,Center_3,تجديد,Sat,17,0,0,0
18152,34580,Center_1,بدل تالف,Fri,14,0,0,0
58486,34581,Center_2,تجديد,Fri,11,2,1,1
95277,34582,Center_1,تجديد,Sun,12,1,0,0
48147,34583,Center_3,تجديد,Tue,20,1,1,0
97890,34584,Center_1,بدل تالف,Wed,12,2,0,1
18666,34585,Center_2,تجديد,Tue,11,1,1,0
44726,34586,Center_3,بدل تالف,Fri,8,0,1,0
58689,34587,Center_2,تجديد,Mon,9,2,1,0
56116,34588,Center_3,تجديد,Mon,17,0,1,0
81420,34589,Center_4,بدل تالف,Wed,19,2,1,0
87848,34590,Center_3,بدل تالف,Sat,9,0,1,0
95534,34591,Center_2,توثيق,Mon,21,1,1,0
13820,34592,Center_4,تجديد,Sat,12,2,1,0
14322,34593,Center_4,توثيق,Tue,10,1,1,0
48235,34594,Center_2,تجديد,Thu,9,1,1,0
69961,34595,Center_2,توثيق,Thu,18,2,1,0
60356,34596,Center_1,توثيق,Sun,12,1,0,1
34923,34597,Center_2,إصدار,Wed,9,2,1,1
98478,34598,Center_3,بدل تالف,Sun,21,3,0,0
43750,34599,Center_4,إصدار,Fri,17,3,1,0
98448,34600,Center_1,توثيق,Fri,10,0,0,1
31983,34601,Center_1,إصدار,Sat,16,1,1,0
97610,34602,Center_1,إصدار,Thu,14,1,1,0
15905,34603,Center_4,بدل تالف,Sat,19,0,1,0
65483,34604,Center_1,توثيق,Tue,16,1,1,0
35028,34605,Center_4,تجديد,Tue,14,0,1,0
79609,34606,Center_4,تجديد,Sat,11,0,1,0
62046,34607,Center_1,توثيق,Tue,17,3,1,0
12234,34608,Center_4,بدل تالف,Wed,21,1,1,0
90809,34609,Center_1,إصدار,Mon,17,2,1,1
83167,34610,Center_2,بدل تالف,Wed,13,2,1,0
65011,34611,Center_3,تجديد,Fri,8,2,1,0
22061,34612,Center_2,بدل تالف,Sat,18,1,0,0
59253,34613,Center_3,إصدار,Thu,8,1,1,0
99354,34614,Center_4,بدل تالف,Mon,10,2,1,0
54667,34615,Center_4,تجديد,Sat,12,0,1,1
99240,34616,Center_1,تجديد,Thu,21,1,1,0
68796,34617,Center_2,توثيق,Wed,13,1,1,0
74065,34618,Center_2,توثيق,Thu,17,3,1,0
86386,34619,Center_4,توثيق,Fri,15,2,0,1
40638,34620,Center_2,تجديد,Fri,8,0,1,1
92455,34621,Center_3,إصدار,Sat,8,2,0,0
33884,34622,Center_4,تجديد,Tue,21,1,0,0
40697,34623,Center_1,تجديد,Sat,17,1,0,1
93620,34624,Center_1,بدل تالف,Wed,11,3,1,1
17114,34625,Center_4,توثيق,Thu,10,2,1,0
40550,34626,Center_4,بدل تالف,Tue,8,0,1,0
17469,34627,Center_1,إصدار,Mon,9,0,0,0
57771,34628,Center_3,إصدار,Wed,14,1,0,0
16492,34629,Center_2,بدل تالف,Sun,8,1,0,0
11971,34630,Center_4,تجديد,Sun,11,2,0,0
56350,34631,Center_4,بدل تالف,Fri,14,3,0,0
19644,34632,Center_3,بدل تالف,Fri,15,1,0,0
74194,34633,Center_1,تجديد,Wed,10,2,1,1
92632,34634,Center_4,توثيق,Fri,18,0,1,1
22534,34635,Center_3,توثيق,Wed,10,2,1,0
22768,34636,Center_4,توثيق,Fri,13,0,0,1
32625,34637,Center_3,بدل تالف,Sun,15,1,1,0
38660,34638,Center_3,بدل تالف,Fri,19,1,0,1
99680,34639,Center_1,تجديد,Sun,8,1,1,0
85176,34640,Center_2,توثيق,Thu,15,0,1,0
30032,34641,Center_1,تجديد,Sun,9,1,1,1
74935,34642,Center_3,إصدار,Wed,17,1,1,0
47892,34643,Center_2,إصدار,Thu,10,0,0,0
84186,34644,Center_2,بدل تالف,Tue,16,0,1,0
78379,34645,Center_1,إصدار,Sat,20,0,0,1
34357,34646,Center_1,تجديد,Thu,15,2,0,0
92512,34647,Center_4,تجديد,Thu,9,1,0,1
10497,34648,Center_2,إصدار,Sat,9,0,1,0
12134,34649,Center_3,تجديد,Fri,8,0,1,1
28833,34650,Center_4,تجديد,Tue,9,3,0,1
80948,34651,Center_4,بدل تالف,Sat,13,2,1,0
42666,34652,Center_4,تجديد,Thu,15,1,1,0
66600,34653,Center_4,بدل تالف,Tue,12,2,1,0
79828,34654,Center_1,تجديد,Tue,11,2,0,0
10026,34655,Center_2,بدل تالف,Sat,18,2,1,0
22108,34656,Center_4,إصدار,Sat,11,0,1,0
24470,34657,Center_2,بدل تالف,Fri,10,4,1,0
39785,34658,Center_3,تجديد,Sat,10,0,1,1
12253,34659,Center_2,توثيق,Mon,18,3,0,1
74538,34660,Center_1,توثيق,Sat,11,0,0,0
74889,34661,Center_2,بدل تالف,Wed,12,2,1,0
30026,34662,Center_3,بدل تالف,Fri,17,1,1,0
62807,34663,Center_3,بدل تالف,Fri,15,2,1,0
72878,34664,Center_4,إصدار,Wed,17,0,1,0
54258,34665,Center_3,تجديد,Mon,14,2,0,0
56147,34666,Center_4,بدل تالف,Wed,12,3,1,0
55417,34667,Center_1,توثيق,Sat,17,4,1,0
11086,34668,Center_1,إصدار,Mon,20,0,0,1
34406,34669,Center_1,توثيق,Thu,11,1,1,0
96987,34670,Center_2,بدل تالف,Sun,14,2,1,1
85443,34671,Center_3,بدل تالف,Thu,18,0,1,0
82659,34672,Center_3,تجديد,Sun,9,0,1,0
17084,34673,Center_3,إصدار,Tue,14,0,0,0
95383,34674,Center_4,بدل تالف,Fri,15,2,1,0
63493,34675,Center_4,تجديد,Sat,8,0,1,1
32805,34676,Center_1,بدل تالف,Tue,21,0,1,0
71786,34677,Center_3,توثيق,Sun,11,0,0,0
24248,34678,Center_2,تجديد,Wed,15,0,0,0
80003,34679,Center_2,إصدار,Mon,14,3,1,0
35384,34680,Center_1,توثيق,Fri,15,1,0,0
12896,34681,Center_4,توثيق,Sun,20,0,1,0
20362,34682,Center_4,إصدار,Tue,21,5,1,0
95048,34683,Center_4,إصدار,Wed,11,2,0,0
96175,34684,Center_1,توثيق,Mon,15,1,1,0
66032,34685,Center_1,بدل تالف,Thu,18,0,1,0
71022,34686,Center_3,إصدار,Wed,21,0,1,0
93254,34687,Center_3,إصدار,Sun,10,2,1,0
98998,34688,Center_3,تجديد,Wed,10,1,1,0
93208,34689,Center_2,إصدار,Wed,8,3,1,0
18937,34690,Center_2,تجديد,Tue,8,1,1,0
57391,34691,Center_3,إصدار,Wed,8,1,0,0
97567,34692,Center_2,بدل تالف,Mon,19,1,0,0
48696,34693,Center_2,بدل تالف,Sun,10,2,1,0
63954,34694,Center_4,إصدار,Sat,17,1,0,1
92617,34695,Center_4,تجديد,Wed,12,1,1,0
21226,34696,Center_1,بدل تالف,Thu,17,3,1,0
26858,34697,Center_4,بدل تالف,Fri,11,2,0,0
66848,34698,Center_3,توثيق,Sun,20,0,1,0
49300,34699,Center_4,توثيق,Wed,19,2,1,1
51470,34700,Center_2,بدل تالف,Wed,10,4,1,1
35113,34701,Center_2,توثيق,Thu,20,2,1,0
62096,34702,Center_3,تجديد,Tue,13,1,1,0
32016,34703,Center_3,إصدار,Sun,10,1,1,0
80920,34704,Center_4,بدل تالف,Mon,11,0,0,1
27750,34705,Center_4,بدل تالف,Sat,13,1,0,0
27445,34706,Center_4,توثيق,Wed,21,1,0,1
45075,34707,Center_1,بدل تالف,Sun,10,2,0,0
26691,34708,Center_1,بدل تالف,Sun,17,2,1,0
84724,34709,Center_3,بدل تالف,Wed,18,3,1,0
35860,34710,Center_4,بدل تالف,Sat,21,0,1,0
40171,34711,Center_2,إصدار,Fri,13,0,0,1
39421,34712,Center_1,توثيق,Wed,9,1,0,1
52089,34713,Center_3,توثيق,Sat,17,2,1,0
41990,34714,Center_1,بدل تالف,Sun,18,2,1,0
75839,34715,Center_4,بدل تالف,Fri,11,3,1,0
16486,34716,Center_2,بدل تالف,Wed,18,3,1,0
81102,34717,Center_2,إصدار,Sun,13,0,1,0
97077,34718,Center_3,تجديد,Wed,11,0,0,0
79427,34719,Center_1,تجديد,Wed,9,0,1,0
19046,34720,Center_4,بدل تالف,Mon,12,0,1,0
39741,34721,Center_4,إصدار,Tue,8,0,1,0
69089,34722,Center_2,إصدار,Wed,16,1,1,0
15724,34723,Center_2,توثيق,Thu,8,1,1,0
58347,34724,Center_4,تجديد,Wed,14,0,1,0
32664,34725,Center_4,تجديد,Sun,17,1,0,1
80886,34726,Center_1,إصدار,Sat,12,1,1,0
89561,34727,Center_3,بدل تالف,Sun,10,3,1,0
19164,34728,Center_1,توثيق,Thu,19,4,1,0
84906,34729,Center_1,إصدار,Tue,21,3,1,1
42872,34730,Center_4,توثيق,Wed,10,0,0,0
99491,34731,Center_1,تجديد,Sun,8,0,1,1
69879,34732,Center_1,إصدار,Thu,13,1,0,0
57037,34733,Center_1,توثيق,Sat,12,0,0,0
32985,34734,Center_2,بدل تالف,Tue,17,1,0,1
98591,34735,Center_3,توثيق,Tue,8,0,1,0
67868,34736,Center_3,توثيق,Wed,15,1,1,0
87925,34737,Center_2,بدل تالف,Tue,19,1,1,0
29347,34738,Center_4,تجديد,Sat,13,0,0,0
51623,34739,Center_4,إصدار,Fri,15,1,1,0
26360,34740,Center_3,إصدار,Sun,8,1,1,0
24214,34741,Center_3,بدل تالف,Tue,11,1,1,0
37222,34742,Center_4,إصدار,Thu,16,2,1,1
82279,34743,Center_1,بدل تالف,Mon,15,1,1,0
44303,34744,Center_3,بدل تالف,Fri,13,2,1,0
24698,34745,Center_1,إصدار,Sun,12,3,0,1
39602,34746,Center_3,توثيق,Sat,18,4,0,1
24947,34747,Center_2,تجديد,Fri,9,1,1,0
62338,34748,Center_3,إصدار,Fri,8,2,1,0
45537,34749,Center_2,إصدار,Sat,17,0,1,1
32469,34750,Center_1,تجديد,Wed,15,1,0,0
